timestamp,instance,run,fitness,feasible,n_cols,iters,evals,time_s,problem,transfer,rule,infeasible,varmin,varmax,pop,chaos,maxfes,stagnation,seed
2026-09-02T10:56:51,52,2,315.0,1,67,301,6010,8.415,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2026
2026-09-02T10:57:00,52,3,315.0,1,67,301,6010,8.423,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2027
2026-09-02T10:57:08,52,4,315.0,1,67,301,6010,7.913,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2028
2026-09-02T10:57:15,52,5,315.0,1,67,301,6010,7.85,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2029
2026-09-02T10:57:24,52,6,315.0,1,67,301,6010,8.571,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2030
2026-09-02T10:57:33,52,7,315.0,1,67,301,6010,9.169,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2031
2026-09-02T10:57:42,52,8,315.0,1,67,301,6010,8.429,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2032
2026-09-02T10:57:50,52,9,315.0,1,67,301,6010,8.035,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2033
2026-09-02T10:57:58,52,10,312.0,1,65,301,6010,8.024,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2034
2026-09-02T10:58:06,52,11,312.0,1,65,301,6010,7.954,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2035
2026-09-02T10:58:13,52,12,315.0,1,67,301,6010,7.805,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2036
2026-09-02T10:58:21,52,13,315.0,1,67,301,6010,7.983,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2037
2026-09-02T10:58:29,52,14,315.0,1,67,301,6010,7.97,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2038
2026-09-02T10:58:37,52,15,315.0,1,67,301,6010,7.801,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2039
2026-09-02T10:58:46,52,16,315.0,1,67,301,6010,8.297,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2040
2026-09-02T10:58:54,52,17,315.0,1,67,301,6010,8.081,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2041
2026-09-02T10:59:02,52,18,315.0,1,67,301,6010,8.321,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2042
2026-09-02T10:59:10,52,19,317.0,1,65,301,6010,8.082,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2043
2026-09-02T10:59:18,52,20,315.0,1,67,301,6010,8.019,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2044
2026-09-02T10:59:26,52,21,315.0,1,67,301,6010,7.899,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2045
2026-09-02T10:59:34,52,22,315.0,1,67,301,6010,8.004,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2046
2026-09-02T10:59:42,52,23,315.0,1,67,301,6010,7.99,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2047
2026-09-02T10:59:50,52,24,315.0,1,67,301,6010,8.024,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2048
2026-09-02T10:59:58,52,25,312.0,1,65,301,6010,8.298,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2049
2026-09-02T11:00:06,52,26,315.0,1,67,301,6010,7.929,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2050
2026-09-02T11:00:14,52,27,315.0,1,67,301,6010,7.833,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2051
2026-09-02T11:00:22,52,28,315.0,1,67,301,6010,7.894,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2052
2026-09-02T11:00:30,52,29,315.0,1,67,301,6010,8.049,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2053
2026-09-02T11:00:38,52,30,315.0,1,67,301,6010,7.99,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2054
2026-09-02T11:00:46,52,31,315.0,1,67,301,6010,8.125,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2055
2026-09-02T11:00:52,61,1,141.0,1,37,301,6010,4.769,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2025
2026-09-02T11:00:57,61,2,141.0,1,37,301,6010,4.629,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2026
2026-09-02T11:01:01,61,3,141.0,1,37,301,6010,4.788,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2027
2026-09-02T11:01:06,61,4,143.0,1,37,301,6010,4.833,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2028
2026-09-02T11:01:11,61,5,141.0,1,37,301,6010,4.79,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2029
2026-09-02T11:01:15,61,6,141.0,1,37,301,6010,4.528,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2030
2026-09-02T11:01:20,61,7,141.0,1,37,301,6010,4.812,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2031
2026-09-02T11:01:25,61,8,144.0,1,40,301,6010,4.761,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2032
2026-09-02T11:01:30,61,9,143.0,1,37,301,6010,4.778,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2033
2026-09-02T11:01:35,61,10,141.0,1,37,301,6010,4.727,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2034
2026-09-02T11:01:39,61,11,141.0,1,37,301,6010,4.762,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2035
2026-09-02T11:01:44,61,12,141.0,1,37,301,6010,4.51,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2036
2026-09-02T11:01:49,61,13,141.0,1,37,301,6010,5.155,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2037
2026-09-02T11:01:54,61,14,141.0,1,37,301,6010,4.882,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2038
2026-09-02T11:01:59,61,15,141.0,1,37,301,6010,4.838,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2039
2026-09-02T11:02:04,61,16,141.0,1,37,301,6010,4.872,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2040
2026-09-02T11:02:08,61,17,141.0,1,37,301,6010,4.589,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2041
2026-09-02T11:02:13,61,18,141.0,1,37,301,6010,4.538,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2042
2026-09-02T11:02:18,61,19,141.0,1,37,301,6010,4.945,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2043
2026-09-02T11:02:22,61,20,141.0,1,37,301,6010,4.631,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2044
2026-09-02T11:02:27,61,21,144.0,1,39,301,6010,4.895,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2045
2026-09-02T11:02:32,61,22,141.0,1,37,301,6010,4.651,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2046
2026-09-02T11:02:37,61,23,141.0,1,37,301,6010,4.617,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2047
2026-09-02T11:02:42,61,24,141.0,1,37,301,6010,5.714,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2048
2026-09-02T11:02:47,61,25,141.0,1,37,301,6010,4.669,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2049
2026-09-02T11:02:52,61,26,141.0,1,37,301,6010,4.79,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2050
2026-09-02T11:02:56,61,27,141.0,1,37,301,6010,4.594,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2051
2026-09-02T11:03:01,61,28,141.0,1,37,301,6010,4.769,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2052
2026-09-02T11:03:06,61,29,141.0,1,37,301,6010,4.92,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2053
2026-09-02T11:03:11,61,30,143.0,1,37,301,6010,4.825,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2054
2026-09-02T11:03:16,61,31,142.0,1,36,301,6010,4.744,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2055
2026-09-02T11:03:21,62,1,151.0,1,37,301,6010,4.602,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2025
2026-09-02T11:03:26,62,2,153.0,1,36,301,6010,4.972,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2026
2026-09-02T11:03:31,62,3,151.0,1,37,301,6010,4.84,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2027
2026-09-02T11:03:35,62,4,148.0,1,37,301,6010,4.726,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2028
2026-09-02T11:03:40,62,5,150.0,1,37,301,6010,4.666,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2029
2026-09-02T11:03:45,62,6,148.0,1,37,301,6010,4.95,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2030
2026-09-02T11:03:50,62,7,146.0,1,36,301,6010,5.204,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2031
2026-09-02T11:03:56,62,8,151.0,1,37,301,6010,5.722,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2032
2026-09-02T11:04:02,62,9,151.0,1,37,301,6010,5.592,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2033
2026-09-02T11:04:07,62,10,150.0,1,37,301,6010,5.219,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2034
2026-09-02T11:04:12,62,11,148.0,1,37,301,6010,5.086,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2035
2026-09-02T11:04:17,62,12,151.0,1,37,301,6010,4.867,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2036
2026-09-02T11:04:21,62,13,148.0,1,37,301,6010,4.725,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2037
2026-09-02T11:04:26,62,14,148.0,1,37,301,6010,4.832,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2038
2026-09-02T11:04:31,62,15,151.0,1,37,301,6010,4.827,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2039
2026-09-02T11:04:36,62,16,148.0,1,37,301,6010,4.956,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2040
2026-09-02T11:04:41,62,17,150.0,1,37,301,6010,4.695,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2041
2026-09-02T11:04:46,62,18,151.0,1,37,301,6010,5.087,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2042
2026-09-02T11:04:51,62,19,151.0,1,37,301,6010,4.886,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2043
2026-09-02T11:04:55,62,20,151.0,1,37,301,6010,4.669,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2044
2026-09-02T11:05:00,62,21,148.0,1,37,301,6010,4.701,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2045
2026-09-02T11:05:05,62,22,150.0,1,37,301,6010,4.879,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2046
2026-09-02T11:05:12,62,23,148.0,1,37,301,6010,7.357,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2047
2026-09-02T11:05:18,62,24,148.0,1,37,301,6010,5.388,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2048
2026-09-02T11:05:23,62,25,151.0,1,37,301,6010,5.677,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2049
2026-09-02T11:05:29,62,26,148.0,1,37,301,6010,5.106,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2050
2026-09-02T11:05:34,62,27,151.0,1,37,301,6010,5.144,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2051
2026-09-02T11:05:39,62,28,151.0,1,37,301,6010,5.173,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2052
2026-09-02T11:05:44,62,29,151.0,1,37,301,6010,4.817,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2053
2026-09-02T11:05:48,62,30,151.0,1,37,301,6010,4.517,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2054
2026-09-02T11:05:53,62,31,151.0,1,37,301,6010,5.194,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2055
2026-09-02T11:06:10,a1,1,257.0,1,72,301,6010,16.323,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2025
2026-09-02T11:06:24,a1,2,257.0,1,72,301,6010,13.943,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2026
2026-09-02T11:06:38,a1,3,257.0,1,72,301,6010,14.171,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2027
2026-09-02T11:06:53,a1,4,257.0,1,73,301,6010,15.01,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2028
2026-09-02T11:07:08,a1,5,257.0,1,74,301,6010,14.997,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2029
2026-09-02T11:07:22,a1,6,257.0,1,72,301,6010,13.645,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2030
2026-09-02T11:07:37,a1,7,256.0,1,71,301,6010,15.0,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2031
2026-09-02T11:07:51,a1,8,256.0,1,71,301,6010,13.965,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2032
2026-09-02T11:08:06,a1,9,257.0,1,71,301,6010,14.645,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2033
2026-09-02T11:08:21,a1,10,256.0,1,70,301,6010,15.499,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2034
2026-09-02T11:08:36,a1,11,257.0,1,74,301,6010,14.697,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2035
2026-09-02T11:08:49,a1,12,256.0,1,70,301,6010,13.447,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2036
2026-09-02T11:09:03,a1,13,257.0,1,70,301,6010,13.917,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2037
2026-09-02T11:09:17,a1,14,257.0,1,73,301,6010,13.35,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2038
2026-09-02T11:09:33,a1,15,257.0,1,70,301,6010,16.065,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2039
2026-09-02T11:09:49,a1,16,257.0,1,72,301,6010,15.806,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2040
2026-09-02T11:10:05,a1,17,257.0,1,74,301,6010,16.252,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2041
2026-09-02T11:10:20,a1,18,257.0,1,72,301,6010,14.965,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2042
2026-09-02T11:10:36,a1,19,256.0,1,71,301,6010,15.81,SCP,v3,elit,repair,-5.0,5.0,10,2,6000,paper,2043
